<doc id="bv_doc_id__26" document_title="Renner-Mayr saubere Version" created_not_before="1920-05-01" created_not_after="1920-07-08" creation_year="1920" state_of_correction="structured" document_type="Druck" text_type="Verfassungsentwurf" dataset="Gesetzestexte & Entwürfe" attrs="word lemma type">
Als	als	ADP													
Manuskript	Manuskript	NOUN	Nom				Neut		Sing						
gedruckt	drucken	VERB													Part
<g/>
.
Vertraulich	vertraulich	ADV			Pos										
<g/>
.
Das	der	DET	Nom	Def			Neut		Sing			Art			
Ergebnis	Ergebnis	NOUN	Nom				Neut		Sing						
der	der	DET	Gen	Def			Fem		Plur			Art			
Vereinbarungen	Vereinbarung	NOUN	Gen				Fem		Plur						
über	über	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
österreichische	österreichisch	ADJ	Acc		Pos		Fem		Sing						
Bundesverfassung	Bundesverfassung	NOUN	Acc				Fem		Sing						
<g/>
.
Vorbemerkungen	Vorbemerkung	NOUN	Nom				Fem		Plur						
<g/>
.
Die	der	DET	Nom	Def			Fem		Sing			Art			
provisorische	provisorisch	ADJ	Nom		Pos		Fem		Sing						
Verfassung	Verfassung	NOUN	Nom				Fem		Sing						
der	der	DET	Gen	Def			Fem		Sing			Art			
Republik	Republik	NOUN	Gen				Fem		Sing						
hat	haben	AUX						Ind	Sing	3				Pres	Fin
der	der	DET	Dat	Def			Fem		Sing			Art			
konstituierenden	konstituierend	ADJ	Dat		Pos		Fem		Sing						
Nationalversammlung	Nationalversammlung	NOUN	Dat				Fem		Sing						
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
Lebensdauer	Lebensdauer	NOUN	Acc				Fem		Sing						
von	von	ADP													
zwei	zwei	NUM													
Jahren	Jahr	NOUN	Dat				Neut		Plur						
gesetzt	setzen	VERB													Part
<g/>
.
Diese	dieser	PRON	Nom				Fem		Sing			Dem			
hätte	haben	AUX						Sub	Sing	3				Past	Fin
sicherlich	sicherlich	ADV													
ausgereicht	ausreichen	VERB													Part
<g/>
,
wenn	wenn	SCONJ													
nicht	nicht	PART													
die	der	DET	Nom	Def			Fem		Plur			Art			
Friedensverhandlungen	Friedensverhandlung	NOUN	Nom				Fem		Plur						
von	von	ADP													
Saint	Saint	PROPN													
Germain	Germain	PROPN	Dat				Neut		Sing						
unerwartet	unerwartet	ADV			Pos										
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
so	so	ADV													
ungebührlich	ungebührlich	ADV			Pos										
lange	lang	ADJ	Acc		Pos		Fem		Sing						
Zeit	Zeit	NOUN	Acc				Fem		Sing						
<g/>
(
von	von	ADP													
Ende	Ende	NOUN	Dat				Neut		Sing						
Mai	Mai	NOUN					Masc		Sing						
bis	bis	ADP													
Mitte	Mitte	NOUN	Acc				Fem		Sing						
September	September	NOUN					Masc		Sing						
1919	1919	NUM													
<g/>
)
beansprucht	beanspruchen	VERB													Part
und	und	CCONJ													
das	der	DET	Acc	Def			Neut		Sing			Art			
Inkrafttreten	Inkrafttreten	NOUN	Acc				Neut		Sing						
des	der	DET	Gen	Def			Masc		Sing			Art			
Friedensvertrages	Friedensvertrag	NOUN	Gen				Masc		Sing						
bis	bis	ADP													
zur	zu	ADP	Dat				Fem		Sing						
Stunde	Stunde	NOUN	Dat				Fem		Sing						
verzögert	verzögern	VERB													Part
hätten	haben	AUX						Sub	Plur	3				Past	Fin
<g/>
.
Österreich	Österreich	PROPN	Nom				Neut		Sing						
ist	sein	AUX						Ind	Sing	3				Pres	Fin
heute	heute	ADV													
noch	noch	ADV													
ein	ein	DET	Nom	Ind			Neut		Sing			Art			
Staatswesen	Staatswesen	NOUN	Nom				Neut		Sing						
mit	mit	ADP													
unfertigem	unfertig	ADJ	Dat		Pos		Neut		Sing						
Gebiet	Gebiet	NOUN	Dat				Neut		Sing						
und	und	CCONJ													
ungewisser	ungewiss	ADJ	Dat		Pos		Fem		Sing						
Staatsbürger	Staatsbürger	NOUN	Dat				Fem		Sing						
schaft	Schaft	NOUN	Dat				Fem		Sing						
<g/>
.
Die	der	DET	Acc	Def			Fem		Sing			Art			
Einverleibung	Einverleibung	NOUN	Acc				Fem		Sing						
von	von	ADP													
Deutschwestungarn	Deutschwestungarn	PROPN	Dat				Neut		Sing						
abzuwarten	abwarten	VERB													Inf
<g/>
,
geboten	geboten	ADV			Pos										
begreifliche	begreiflich	ADJ	Nom		Pos		Fem		Plur						
Rücksichten	Rücksicht	NOUN	Nom				Fem		Plur						
und	und	CCONJ													
die	der	DET	Nom	Def			Fem		Sing			Art			
Unsicherheit	Unsicherheit	NOUN	Nom				Fem		Sing						
in	in	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
entscheidenden	entscheidend	ADJ	Dat		Pos		Fem		Sing						
Staatsfrage	Staatsfrage	NOUN	Dat				Fem		Sing						
<g/>
,
in	in	ADP													
Sachen	Sache	NOUN	Dat				Fem		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Anschlusses	Anschluss	NOUN	Gen				Masc		Sing						
an	an	ADP													
Deutschland	Deutschland	PROPN	Acc				Neut		Sing						
<g/>
,
der	der	PRON	Nom				Masc		Sing			Rel			
eine	ein	DET	Acc	Ind			Fem		Sing			Art			
andere	anderer	ADJ	Acc		Pos		Fem		Sing						
Verfassung	Verfassung	NOUN	Acc				Fem		Sing						
voraussetzt	voraussetzen	VERB						Ind	Sing	3				Pres	Fin
als	als	ADP													
die	der	DET	Acc	Def			Fem		Sing			Art			
volle	voll	ADJ	Acc		Pos		Fem		Sing						
Selbständigkeit	Selbständigkeit	NOUN	Acc				Fem		Sing						
<g/>
,
nahm	nehmen	VERB						Ind	Sing	3				Past	Fin
den	der	DET	Dat	Def			Fem		Plur			Art			
Vorarbeiten	Vorarbeit	NOUN	Dat				Fem		Plur						
die	der	DET	Acc	Def			Fem		Sing			Art			
einheitliche	einheitlich	ADJ	Acc		Pos		Fem		Sing						
und	und	CCONJ													
feste	fest	ADJ	Acc		Pos		Fem		Sing						
Richtung	Richtung	NOUN	Acc				Fem		Sing						
<g/>
.
So	so	ADV													
kommt	kommen	VERB						Ind	Sing	3				Pres	Fin
es	es	PRON	Nom				Neut		Sing	3		Prs			
<g/>
,
daß	daß	SCONJ													
die	der	DET	Nom	Def			Fem		Sing			Art			
Nationalversammlung	Nationalversammlung	NOUN	Nom				Fem		Sing						
erst	erst	ADV													
acht	acht	NUM													
Monate	Monat	NOUN	Acc				Masc		Plur						
vor	vor	ADP													
ihrem	ihr	DET	Dat				Neut		Sing		Yes	Prs			
gesetzlichen	gesetzlich	ADJ	Dat		Pos		Neut		Sing						
Ende	Ende	NOUN	Dat				Neut		Sing						
zur	zu	ADP	Dat				Fem		Sing						
Verfassungsarbeit	Verfassungsarbeit	NOUN	Dat				Fem		Sing						
gelangt	gelangen	VERB						Ind	Sing	3				Pres	Fin
<g/>
,
und	und	CCONJ													
dies	dieser	PRON	Nom				Neut		Sing			Dem			
<g/>
,
ohne	ohne	ADP													
daß	daß	SCONJ													
die	der	DET	Nom	Def			Fem		Plur			Art			
eben	eben	ADV													
erwähnten	erwähnt	ADJ	Nom		Pos		Fem		Plur						
Voraussetzungen	Voraussetzung	NOUN	Nom				Fem		Plur						
ihrer	ihr	DET	Gen				Fem		Sing		Yes	Prs			
Gedeihlichkeit	Gedeihlichkeit	NOUN	Gen				Fem		Sing						
verbürgt	verbürgen	VERB													Part
sind	sein	AUX						Ind	Plur	3				Pres	Fin
<g/>
.
Die	der	DET	Nom	Def			Fem		Sing			Art			
Staatskanzlei	Staatskanzlei	NOUN	Nom				Fem		Sing						
hat	haben	AUX						Ind	Sing	3				Pres	Fin
allerdings	allerdings	ADV													
in	in	ADP													
dieser	dieser	DET	Dat				Fem		Sing			Dem			
langen	lang	ADJ	Dat		Pos		Fem		Sing						
Zeit	Zeit	NOUN	Dat				Fem		Sing						
nicht	nicht	PART													
müssig	müssig	ADV			Pos										
zugewartet	zuwarten	VERB													Part
<g/>
.
Schon	schon	ADV													
vor	vor	ADP													
seiner	sein	DET	Dat				Fem		Sing		Yes	Prs			
Abreise	Abreise	NOUN	Dat				Fem		Sing						
nach	nach	ADP													
Saint	Saint	PROPN													
Germain	Germain	PROPN	Dat				Neut		Sing						
hat	haben	AUX						Ind	Sing	3				Pres	Fin
der	der	DET	Nom	Def			Masc		Sing			Art			
Staatskanzler	Staatskanzler	NOUN	Nom				Masc		Sing						
in	in	ADP													
seinem	sein	DET	Dat				Neut		Sing		Yes	Prs			
Amte	Amt	NOUN	Dat				Neut		Sing						
die	der	DET	Acc	Def			Fem		Plur			Art			
beiden	beide	DET	Acc				Fem		Plur			Ind			
Abteilungen	Abteilung	NOUN	Acc				Fem		Plur						
des	der	DET	Gen	Def			Masc		Sing			Art			
Verfangsreform-	Verfangsreform	X													
und	und	CCONJ													
des	der	DET	Gen	Def			Masc		Sing			Art			
Verwaltungsreformdienstes	Verwaltungsreformdienst	NOUN	Gen				Masc		Sing						
eingerichtet	einrichten	VERB													Part
und	und	CCONJ													
beide	beide	DET	Nom				Masc		Plur			Ind			
Dienste	Dienst	NOUN	Nom				Masc		Plur						
waren	sein	AUX						Ind	Plur	3				Past	Fin
unablässig	unablässig	ADV			Pos										
an	an	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
Arbeit	Arbeit	NOUN	Dat				Fem		Sing						
<g/>
.
Anläßlich	anläßlich	ADP													
seiner	sein	DET	Gen				Fem		Sing		Yes	Prs			
Abreise	Abreise	NOUN	Gen				Fem		Sing						
berief	berufen	VERB						Ind	Sing	3				Past	Fin
der	der	DET	Nom	Def			Masc		Sing			Art			
Staatskanzler	Staatskanzler	NOUN	Nom				Masc		Sing						
Professor	Professor	NOUN	Nom				Masc		Sing						
Hans	Hans	PROPN	Nom				Masc		Sing						
Kelsen	Kelsen	PROPN	Nom				Masc		Sing						
<g/>
,
der	der	PRON	Nom				Masc		Sing			Rel			
seit	seit	ADP													
den	der	DET	Dat	Def			Masc		Plur			Art			
Novembertagen	Novembertag	NOUN	Dat				Masc		Plur						
seinem	sein	DET	Dat				Neut		Sing		Yes	Prs			
Amte	Amt	NOUN	Dat				Neut		Sing						
zugeteilt	zuteilen	VERB													Part
war	sein	AUX						Ind	Sing	3				Past	Fin
und	und	CCONJ													
an	an	ADP													
der	der	DET	Dat	Def			Fem		Sing			Art			
provisorischen	provisorisch	ADJ	Dat		Pos		Fem		Sing						
Verfassung	Verfassung	NOUN	Dat				Fem		Sing						
mitgearbeitet	mitarbeiten	VERB													Part
hatte	haben	AUX						Ind	Sing	3				Past	Fin
<g/>
,
besprach	besprechen	VERB						Ind	Sing	3				Past	Fin
mit	mit	ADP													
ihm	ihm	PRON	Dat				Masc		Sing	3		Prs			
die	der	DET	Acc	Def			Fem		Plur			Art			
Grundlinien	Grundlinie	NOUN	Acc				Fem		Plur						
eines	ein	DET	Gen	Ind			Masc		Sing			Art			
Entwurfes	Entwurf	NOUN	Gen				Masc		Sing						
unter	unter	ADP													
Annahme	Annahme	NOUN	Dat				Fem		Sing						
von	von	ADP													
Voraussetzungen	Voraussetzung	NOUN	Dat				Fem		Plur						
<g/>
,
wie	wie	SCONJ										Int			
sie	sie	PRON	Nom				Fem		Plur	3		Prs			
im	in	ADP	Dat				Neut		Sing						
allgemeinen	allgemein	ADJ	Dat		Pos		Neut		Sing						
